artifact_path,lineage,recording_or_cell,accessed_live_range,stimulus_accessed,spikes_or_targets_accessed,model_predictions_computed,NLL_or_metric_computed,used_for_training,used_for_model_selection,used_for_architecture_decision,only_hash_or_metadata_access,classification,evidence
output/real_data/schottdorf_center_surround_ln_22cell_seed61001_20260830/cells/68_11/ln-trained.pt,LN,68#11,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
.omo/evidence/compact_causal_cnn_baseline/cells/68_11/cnn-trained.pt,CNN,68#11,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_shared_bc_development_22cell_20260830/cells/69_3/model-trained.pt,zero,69#3,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_3/model-trained.pt,aligned,69#3,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_center_surround_ln_22cell_seed61001_20260830/cells/69_3/ln-trained.pt,LN,69#3,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
.omo/evidence/compact_causal_cnn_baseline/cells/69_3/cnn-trained.pt,CNN,69#3,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_shared_bc_development_22cell_20260830/cells/69_4/model-trained.pt,zero,69#4,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_4/model-trained.pt,aligned,69#4,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_center_surround_ln_22cell_seed61001_20260830/cells/69_4/ln-trained.pt,LN,69#4,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
.omo/evidence/compact_causal_cnn_baseline/cells/69_4/cnn-trained.pt,CNN,69#4,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_shared_bc_development_22cell_20260830/cells/69_6/model-trained.pt,zero,69#6,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_6/model-trained.pt,aligned,69#6,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_center_surround_ln_22cell_seed61001_20260830/cells/69_6/ln-trained.pt,LN,69#6,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
.omo/evidence/compact_causal_cnn_baseline/cells/69_6/cnn-trained.pt,CNN,69#6,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_shared_bc_development_22cell_20260830/cells/69_7/model-trained.pt,zero,69#7,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_7/model-trained.pt,aligned,69#7,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_center_surround_ln_22cell_seed61001_20260830/cells/69_7/ln-trained.pt,LN,69#7,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
.omo/evidence/compact_causal_cnn_baseline/cells/69_7/cnn-trained.pt,CNN,69#7,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_shared_bc_development_22cell_20260830/cells/69_21/model-trained.pt,zero,69#21,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/69_21/model-trained.pt,aligned,69#21,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_center_surround_ln_22cell_seed61001_20260830/cells/69_21/ln-trained.pt,LN,69#21,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
.omo/evidence/compact_causal_cnn_baseline/cells/69_21/cnn-trained.pt,CNN,69#21,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_shared_bc_development_22cell_20260830/cells/70_1/model-trained.pt,zero,70#1,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/70_1/model-trained.pt,aligned,70#1,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_center_surround_ln_22cell_seed61001_20260830/cells/70_1/ln-trained.pt,LN,70#1,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
.omo/evidence/compact_causal_cnn_baseline/cells/70_1/cnn-trained.pt,CNN,70#1,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_shared_bc_development_22cell_20260830/cells/70_7/model-trained.pt,zero,70#7,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/70_7/model-trained.pt,aligned,70#7,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_center_surround_ln_22cell_seed61001_20260830/cells/70_7/ln-trained.pt,LN,70#7,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
.omo/evidence/compact_causal_cnn_baseline/cells/70_7/cnn-trained.pt,CNN,70#7,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_shared_bc_development_22cell_20260830/cells/70_15/model-trained.pt,zero,70#15,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/70_15/model-trained.pt,aligned,70#15,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_center_surround_ln_22cell_seed61001_20260830/cells/70_15/ln-trained.pt,LN,70#15,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
.omo/evidence/compact_causal_cnn_baseline/cells/70_15/cnn-trained.pt,CNN,70#15,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_shared_bc_development_22cell_20260830/cells/70_34/model-trained.pt,zero,70#34,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_canonical_v1_fixed_ln_center_22cell_20260905/cells/70_34/model-trained.pt,aligned,70#34,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
output/real_data/schottdorf_center_surround_ln_22cell_seed61001_20260830/cells/70_34/ln-trained.pt,LN,70#34,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
.omo/evidence/compact_causal_cnn_baseline/cells/70_34/cnn-trained.pt,CNN,70#34,"fit [0,16) s; previously inspected validation [16,20) s",True,True,True,True,True,inner-development only,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Checkpoint metadata checked; fresh full-train refit; original target/mask/order verified separately in saved_prediction_identity.json.
.omo/evidence/schottdorf_lee_timing_contract_final_check.md,source / archive validation,all applicable recordings,"full recording [0,60) or [0,600) s",True,True,False,False,False,False,False,True,METADATA_ONLY,"Full raw timestamps, header/repeat/epoch consistency and edge-bin source validation; no fitted-model outputs or likelihood evaluation."
.omo/evidence/schottdorf_lee_frame_zero_resolution.md,source / archive validation,all applicable recordings,full movie container / onset metadata,True,False,False,False,False,False,False,True,METADATA_ONLY,File/duration/onset provenance; frozen decoded frame 751 remains acquisition-provenance UNKNOWN.
.local_archives/20260905-pre-audit-cleanup/recoverable-content.zip,source / archive validation,all applicable recordings,recovered scientific payloads; executed prefixes <=20 s,True,False,False,False,False,False,False,True,METADATA_ONLY,"All 1310 archive members inventoried; relevant text/JSON and saved binary source IDs read, not merely the cleanup index."
output/retina_rf_SNN_code_review_20260831_122458.zip,source / archive validation,all applicable recordings,source archive; no later-time execution evidence,True,False,False,False,False,False,False,True,METADATA_ONLY,All 526 members inventoried and relevant source payloads scanned. Source capability is not proof of execution.
data/real/schottdorf_lee_2021_repository/data/lSS01071.txt,raw recording identity,lSS01071 / 67#4,header/timestamps for 1 trials of 600 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01071.txt,candidate held-out,lSS01071 / 67#4,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01078.txt,raw recording identity,lSS01078 / 67#6,header/timestamps for 6 trials of 60 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01078.txt,candidate held-out,lSS01078 / 67#6,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01079.txt,raw recording identity,lSS01079 / 67#6,header/timestamps for 1 trials of 600 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01079.txt,candidate held-out,lSS01079 / 67#6,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01086.txt,raw recording identity,lSS01086 / 67#7,header/timestamps for 6 trials of 60 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01086.txt,candidate held-out,lSS01086 / 67#7,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01087.txt,raw recording identity,lSS01087 / 67#7,header/timestamps for 1 trials of 600 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01087.txt,candidate held-out,lSS01087 / 67#7,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01110.txt,raw recording identity,lSS01110 / 67#14,header/timestamps for 6 trials of 60 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01110.txt,candidate held-out,lSS01110 / 67#14,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01112.txt,raw recording identity,lSS01112 / 67#14,header/timestamps for 1 trials of 600 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01112.txt,candidate held-out,lSS01112 / 67#14,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01130.txt,raw recording identity,lSS01130 / 67#21,header/timestamps for 6 trials of 60 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01130.txt,candidate held-out,lSS01130 / 67#21,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01131.txt,raw recording identity,lSS01131 / 67#21,header/timestamps for 1 trials of 600 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01131.txt,candidate held-out,lSS01131 / 67#21,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01141.txt,raw recording identity,lSS01141 / 67#26,header/timestamps for 6 trials of 60 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01141.txt,candidate held-out,lSS01141 / 67#26,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01142.txt,raw recording identity,lSS01142 / 67#26,header/timestamps for 1 trials of 600 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01142.txt,candidate held-out,lSS01142 / 67#26,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01159.txt,raw recording identity,lSS01159 / 67#33,header/timestamps for 6 trials of 60 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01159.txt,candidate held-out,lSS01159 / 67#33,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01160.txt,raw recording identity,lSS01160 / 67#33,header/timestamps for 1 trials of 600 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01160.txt,candidate held-out,lSS01160 / 67#33,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01167.txt,raw recording identity,lSS01167 / 67#34,header/timestamps for 6 trials of 60 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01167.txt,candidate held-out,lSS01167 / 67#34,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01168.txt,raw recording identity,lSS01168 / 67#34,header/timestamps for 1 trials of 600 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01168.txt,candidate held-out,lSS01168 / 67#34,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01181.txt,raw recording identity,lSS01181 / 68#3,header/timestamps for 6 trials of 60 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01181.txt,candidate held-out,lSS01181 / 68#3,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01183.txt,raw recording identity,lSS01183 / 68#3,header/timestamps for 1 trials of 600 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01183.txt,candidate held-out,lSS01183 / 68#3,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01184.txt,raw recording identity,lSS01184 / 68#4,header/timestamps for 6 trials of 60 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01184.txt,candidate held-out,lSS01184 / 68#4,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01194.txt,raw recording identity,lSS01194 / 68#7,header/timestamps for 6 trials of 60 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01194.txt,candidate held-out,lSS01194 / 68#7,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01196.txt,raw recording identity,lSS01196 / 68#7,header/timestamps for 1 trials of 600 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01196.txt,candidate held-out,lSS01196 / 68#7,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01221.txt,raw recording identity,lSS01221 / 68#10,header/timestamps for 1 trials of 600 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01221.txt,candidate held-out,lSS01221 / 68#10,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
data/real/schottdorf_lee_2021_repository/data/lSS01225.txt,raw recording identity,lSS01225 / 68#11,header/timestamps for 6 trials of 60 s,False,True,False,False,False,False,False,True,METADATA_ONLY,"Current audit parsed original recording headers and trials only; no new target statistics, model inference or metric. Original parser's catalog override/duplicate handling preserved."
data/real/schottdorf_lee_2021_repository/data/lSS01225.txt,candidate held-out,lSS01225 / 68#11,"[20,60) s; live [3000,9000)",False,False,False,False,False,False,False,False,CLEAN_FOR_CONFIRMATORY_EVALUATION,"No evidence of candidate target/prediction/metric use for development after text, run-config, saved source-ID, archive and temporary evidence review; complete common trial support verified."
