source_artifact,tracked,official_url,bytes,sha256,payload_path,payload_sha256,kind,access_status,searched_fields,matching_line_count,note
data\real\schottdorf_lee_2021_repository\data\Cell List.docx,True,https://gin.g-node.org/Manuel/Macaque-ganglion-cells/src/cffefb08c760f04c9a951da46061b361d2288e9b/data/Cell List.docx,94011,515dd0c69fe51818fea77040bd1cdb798725d2883157255ad331fcb44c2f9c5f,data\real\schottdorf_lee_2021_repository\data\Cell List.docx,515dd0c69fe51818fea77040bd1cdb798725d2883157255ad331fcb44c2f9c5f,.docx,READ,RF center | RF centre | receptive field position | x/y position | screen position | spot position | stimulus displacement | centering error | cell position | tangent screen | DoG | Gaussian | fit center | response map | reverse corr | RevCorr | MxX | MxY | xoff | yoff | x0 | y0 | position | center | centre | peak | smoothing | regulariz | deconvol | fft | least | eccentricity,0,Complete document text; cell/recording catalog and acquisition notes.
data\real\schottdorf_lee_2021_repository\run_model_HPC\data\19829503.out,True,https://gin.g-node.org/Manuel/Macaque-ganglion-cells/src/cffefb08c760f04c9a951da46061b361d2288e9b/run_model_HPC/data/19829503.out,88578,9beb6579f4bf0dfe557a93e2222ec2278b0d5cf567c0d4f216aa70fb0e55d63e,data\real\schottdorf_lee_2021_repository\run_model_HPC\data\19829503.out,9beb6579f4bf0dfe557a93e2222ec2278b0d5cf567c0d4f216aa70fb0e55d63e,.out,READ,RF center | RF centre | receptive field position | x/y position | screen position | spot position | stimulus displacement | centering error | cell position | tangent screen | DoG | Gaussian | fit center | response map | reverse corr | RevCorr | MxX | MxY | xoff | yoff | x0 | y0 | position | center | centre | peak | smoothing | regulariz | deconvol | fft | least | eccentricity,4,Complete text scanned.
data\real\schottdorf_lee_2021_repository\run_model_HPC\Gon-cell.mp4,True,https://gin.g-node.org/Manuel/Macaque-ganglion-cells/src/cffefb08c760f04c9a951da46061b361d2288e9b/run_model_HPC/Gon-cell.mp4,64,2f1451d7f7e8f173c2b8ddab8d2746f9a40104aaccb0a0786678263c130bf0d5,data\real\schottdorf_lee_2021_repository\run_model_HPC\Gon-cell.mp4,2f1451d7f7e8f173c2b8ddab8d2746f9a40104aaccb0a0786678263c130bf0d5,.mp4,ANNEX_POINTER_ONLY,RF center | RF centre | receptive field position | x/y position | screen position | spot position | stimulus displacement | centering error | cell position | tangent screen | DoG | Gaussian | fit center | response map | reverse corr | RevCorr | MxX | MxY | xoff | yoff | x0 | y0 | position | center | centre | peak | smoothing | regulariz | deconvol | fft | least | eccentricity,0,"Pointer inspected; payload not searched. Stimulus or model-visualization video, not coordinate table."
data\real\schottdorf_lee_2021_repository\run_model_HPC\make_movie_BO.py,True,https://gin.g-node.org/Manuel/Macaque-ganglion-cells/src/cffefb08c760f04c9a951da46061b361d2288e9b/run_model_HPC/make_movie_BO.py,4832,fb84bd881de39f4f2995129525077f722c39c4370e8d218dfb7493ec98fbcd49,data\real\schottdorf_lee_2021_repository\run_model_HPC\make_movie_BO.py,fb84bd881de39f4f2995129525077f722c39c4370e8d218dfb7493ec98fbcd49,.py,READ,RF center | RF centre | receptive field position | x/y position | screen position | spot position | stimulus displacement | centering error | cell position | tangent screen | DoG | Gaussian | fit center | response map | reverse corr | RevCorr | MxX | MxY | xoff | yoff | x0 | y0 | position | center | centre | peak | smoothing | regulariz | deconvol | fft | least | eccentricity,8,Complete text scanned.
data\real\schottdorf_lee_2021_repository\run_model_HPC\make_movie_from_files.ipynb,True,https://gin.g-node.org/Manuel/Macaque-ganglion-cells/src/cffefb08c760f04c9a951da46061b361d2288e9b/run_model_HPC/make_movie_from_files.ipynb,6060,5755efd38ec3890f8c72915fbdbfa9926e29def60736d8c2fb48cda11f80e3e7,data\real\schottdorf_lee_2021_repository\run_model_HPC\make_movie_from_files.ipynb,5755efd38ec3890f8c72915fbdbfa9926e29def60736d8c2fb48cda11f80e3e7,.ipynb,READ,RF center | RF centre | receptive field position | x/y position | screen position | spot position | stimulus displacement | centering error | cell position | tangent screen | DoG | Gaussian | fit center | response map | reverse corr | RevCorr | MxX | MxY | xoff | yoff | x0 | y0 | position | center | centre | peak | smoothing | regulariz | deconvol | fft | least | eccentricity,2,All code/markdown cells and text outputs; embedded raster outputs not used to infer centers.
data\real\schottdorf_lee_2021_repository\run_model_HPC\make_movie_MC.py,True,https://gin.g-node.org/Manuel/Macaque-ganglion-cells/src/cffefb08c760f04c9a951da46061b361d2288e9b/run_model_HPC/make_movie_MC.py,5101,0cb28385b91f0072354d54ef0b320ab6ea6dc844d69a0dc9e7aae722b7228077,data\real\schottdorf_lee_2021_repository\run_model_HPC\make_movie_MC.py,0cb28385b91f0072354d54ef0b320ab6ea6dc844d69a0dc9e7aae722b7228077,.py,READ,RF center | RF centre | receptive field position | x/y position | screen position | spot position | stimulus displacement | centering error | cell position | tangent screen | DoG | Gaussian | fit center | response map | reverse corr | RevCorr | MxX | MxY | xoff | yoff | x0 | y0 | position | center | centre | peak | smoothing | regulariz | deconvol | fft | least | eccentricity,12,Complete text scanned.
data\real\schottdorf_lee_2021_repository\run_model_HPC\make_movie_PC.py,True,https://gin.g-node.org/Manuel/Macaque-ganglion-cells/src/cffefb08c760f04c9a951da46061b361d2288e9b/run_model_HPC/make_movie_PC.py,4929,9c682e05dace8d0cd24f316835f7a33d5f0d79e2cc2b65e19b652932d1545076,data\real\schottdorf_lee_2021_repository\run_model_HPC\make_movie_PC.py,9c682e05dace8d0cd24f316835f7a33d5f0d79e2cc2b65e19b652932d1545076,.py,READ,RF center | RF centre | receptive field position | x/y position | screen position | spot position | stimulus displacement | centering error | cell position | tangent screen | DoG | Gaussian | fit center | response map | reverse corr | RevCorr | MxX | MxY | xoff | yoff | x0 | y0 | position | center | centre | peak | smoothing | regulariz | deconvol | fft | least | eccentricity,9,Complete text scanned.
data\real\schottdorf_lee_2021_repository\run_model_HPC\off-cell.mp4,True,https://gin.g-node.org/Manuel/Macaque-ganglion-cells/src/cffefb08c760f04c9a951da46061b361d2288e9b/run_model_HPC/off-cell.mp4,64,30f34286f2617106b295c57e602ccee2715099ff0e3228b4a30b10a904ade540,data\real\schottdorf_lee_2021_repository\run_model_HPC\off-cell.mp4,30f34286f2617106b295c57e602ccee2715099ff0e3228b4a30b10a904ade540,.mp4,ANNEX_POINTER_ONLY,RF center | RF centre | receptive field position | x/y position | screen position | spot position | stimulus displacement | centering error | cell position | tangent screen | DoG | Gaussian | fit center | response map | reverse corr | RevCorr | MxX | MxY | xoff | yoff | x0 | y0 | position | center | centre | peak | smoothing | regulariz | deconvol | fft | least | eccentricity,0,"Pointer inspected; payload not searched. Stimulus or model-visualization video, not coordinate table."
data\real\schottdorf_lee_2021_repository\run_model_HPC\on-cell.mp4,True,https://gin.g-node.org/Manuel/Macaque-ganglion-cells/src/cffefb08c760f04c9a951da46061b361d2288e9b/run_model_HPC/on-cell.mp4,64,49b2f4cc9503d9f7e3d51b24b0c526850935708d86508220a20f91414264158c,data\real\schottdorf_lee_2021_repository\run_model_HPC\on-cell.mp4,49b2f4cc9503d9f7e3d51b24b0c526850935708d86508220a20f91414264158c,.mp4,ANNEX_POINTER_ONLY,RF center | RF centre | receptive field position | x/y position | screen position | spot position | stimulus displacement | centering error | cell position | tangent screen | DoG | Gaussian | fit center | response map | reverse corr | RevCorr | MxX | MxY | xoff | yoff | x0 | y0 | position | center | centre | peak | smoothing | regulariz | deconvol | fft | least | eccentricity,0,"Pointer inspected; payload not searched. Stimulus or model-visualization video, not coordinate table."
data\real\schottdorf_lee_2021_repository\run_model_HPC\Ron-cell.mp4,True,https://gin.g-node.org/Manuel/Macaque-ganglion-cells/src/cffefb08c760f04c9a951da46061b361d2288e9b/run_model_HPC/Ron-cell.mp4,64,877f54c12809fcccb2081da1f23601d041a3f11ce306631249619ece193970fb,data\real\schottdorf_lee_2021_repository\run_model_HPC\Ron-cell.mp4,877f54c12809fcccb2081da1f23601d041a3f11ce306631249619ece193970fb,.mp4,ANNEX_POINTER_ONLY,RF center | RF centre | receptive field position | x/y position | screen position | spot position | stimulus displacement | centering error | cell position | tangent screen | DoG | Gaussian | fit center | response map | reverse corr | RevCorr | MxX | MxY | xoff | yoff | x0 | y0 | position | center | centre | peak | smoothing | regulariz | deconvol | fft | least | eccentricity,0,"Pointer inspected; payload not searched. Stimulus or model-visualization video, not coordinate table."
data\real\schottdorf_lee_2021_repository\run_model_HPC\run_python.sh,True,https://gin.g-node.org/Manuel/Macaque-ganglion-cells/src/cffefb08c760f04c9a951da46061b361d2288e9b/run_model_HPC/run_python.sh,827,12512aae73626cacf52c56f9f6cc0ee0f0a4e6849d170ee338718d7ad93e18f4,data\real\schottdorf_lee_2021_repository\run_model_HPC\run_python.sh,12512aae73626cacf52c56f9f6cc0ee0f0a4e6849d170ee338718d7ad93e18f4,.sh,READ,RF center | RF centre | receptive field position | x/y position | screen position | spot position | stimulus displacement | centering error | cell position | tangent screen | DoG | Gaussian | fit center | response map | reverse corr | RevCorr | MxX | MxY | xoff | yoff | x0 | y0 | position | center | centre | peak | smoothing | regulariz | deconvol | fft | least | eccentricity,0,Complete text scanned.
data\real\schottdorf_lee_2021_repository\stimuli\1x10_256.mpg,True,https://gin.g-node.org/Manuel/Macaque-ganglion-cells/src/cffefb08c760f04c9a951da46061b361d2288e9b/stimuli/1x10_256.mpg,65,24d59ae9bd0d0daecf6157af2aef7d4342a44649035e24b1ab373f989ece4dc4,data\real\schottdorf_lee_2021_repository\stimuli\1x10_256.mpg,24d59ae9bd0d0daecf6157af2aef7d4342a44649035e24b1ab373f989ece4dc4,.mpg,ANNEX_POINTER_ONLY,RF center | RF centre | receptive field position | x/y position | screen position | spot position | stimulus displacement | centering error | cell position | tangent screen | DoG | Gaussian | fit center | response map | reverse corr | RevCorr | MxX | MxY | xoff | yoff | x0 | y0 | position | center | centre | peak | smoothing | regulariz | deconvol | fft | least | eccentricity,0,"Pointer inspected; payload not searched. Stimulus or model-visualization video, not coordinate table."
data\real\schottdorf_lee_2021_repository\stimuli\GunSpectra.jpg,True,https://gin.g-node.org/Manuel/Macaque-ganglion-cells/src/cffefb08c760f04c9a951da46061b361d2288e9b/stimuli/GunSpectra.jpg,56395,214bd94f6d79484de89be12ab7971b9fdf44a438efe1ffa0f4fe842c06a69190,data\real\schottdorf_lee_2021_repository\stimuli\GunSpectra.jpg,214bd94f6d79484de89be12ab7971b9fdf44a438efe1ffa0f4fe842c06a69190,.jpg,BINARY_NOT_COORDINATE_TABLE,RF center | RF centre | receptive field position | x/y position | screen position | spot position | stimulus displacement | centering error | cell position | tangent screen | DoG | Gaussian | fit center | response map | reverse corr | RevCorr | MxX | MxY | xoff | yoff | x0 | y0 | position | center | centre | peak | smoothing | regulariz | deconvol | fft | least | eccentricity,0,"Inventory only: gun-spectra image, video, or compiled duplicate of Python source."
data\real\schottdorf_lee_2021_repository\stimuli\GunSpectra.txt,True,https://gin.g-node.org/Manuel/Macaque-ganglion-cells/src/cffefb08c760f04c9a951da46061b361d2288e9b/stimuli/GunSpectra.txt,39938,0c570201ba48f280e1c3916e9b0145225edd804ec7c16586b0db51a82dbfbd6f,data\real\schottdorf_lee_2021_repository\stimuli\GunSpectra.txt,0c570201ba48f280e1c3916e9b0145225edd804ec7c16586b0db51a82dbfbd6f,.txt,READ,RF center | RF centre | receptive field position | x/y position | screen position | spot position | stimulus displacement | centering error | cell position | tangent screen | DoG | Gaussian | fit center | response map | reverse corr | RevCorr | MxX | MxY | xoff | yoff | x0 | y0 | position | center | centre | peak | smoothing | regulariz | deconvol | fft | least | eccentricity,0,Complete text scanned.
data\real\schottdorf_lee_2021_repository\stimuli\Spaceflowershow.mpg,True,https://gin.g-node.org/Manuel/Macaque-ganglion-cells/src/cffefb08c760f04c9a951da46061b361d2288e9b/stimuli/Spaceflowershow.mpg,64,4fe163ccb53cac4c348dcee2351d6b889370ff384e44c80af3058e801f4ed392,data\real\schottdorf_lee_2021_repository\stimuli\Spaceflowershow.mpg,4fe163ccb53cac4c348dcee2351d6b889370ff384e44c80af3058e801f4ed392,.mpg,ANNEX_POINTER_ONLY,RF center | RF centre | receptive field position | x/y position | screen position | spot position | stimulus displacement | centering error | cell position | tangent screen | DoG | Gaussian | fit center | response map | reverse corr | RevCorr | MxX | MxY | xoff | yoff | x0 | y0 | position | center | centre | peak | smoothing | regulariz | deconvol | fft | least | eccentricity,0,"Pointer inspected; payload not searched. Stimulus or model-visualization video, not coordinate table."
data\real\schottdorf_lee_2021_repository\stimuli\timeflowershow.mpg,True,https://gin.g-node.org/Manuel/Macaque-ganglion-cells/src/cffefb08c760f04c9a951da46061b361d2288e9b/stimuli/timeflowershow.mpg,1281132,d686f19fd34a2807ec7da64736bedc4b02d7df1a0e879bcde6ab12a9a65adbf8,data\real\schottdorf_lee_2021_repository\stimuli\timeflowershow.mpg,d686f19fd34a2807ec7da64736bedc4b02d7df1a0e879bcde6ab12a9a65adbf8,.mpg,BINARY_NOT_COORDINATE_TABLE,RF center | RF centre | receptive field position | x/y position | screen position | spot position | stimulus displacement | centering error | cell position | tangent screen | DoG | Gaussian | fit center | response map | reverse corr | RevCorr | MxX | MxY | xoff | yoff | x0 | y0 | position | center | centre | peak | smoothing | regulariz | deconvol | fft | least | eccentricity,0,"Inventory only: gun-spectra image, video, or compiled duplicate of Python source."
paper.html,,https://pmc.ncbi.nlm.nih.gov/articles/PMC8998785/,332403,244e89288430fe989e8fff924223186017668765d279b50bb83e90d850ffdd07,output\audits\schottdorf_official_rf_center_recovery_20260905\paper.html,,,READ,Required centering/localization fields,,"Original full paper; Methods, RC fitting, centering statistics and model optimization."
paper_bioc.xml,,https://www.ncbi.nlm.nih.gov/research/bionlp/RESTful/pmcoa.cgi/BioC_xml/PMC8998785/unicode,184511,4ced77e8bb10e3c61c70c050c0271a6267cba47bf00286800751132ac232a367,output\audits\schottdorf_official_rf_center_recovery_20260905\paper_bioc.xml,,,READ,Required centering/localization fields,,Official NCBI text corroboration.
official_repository.html,,https://gin.g-node.org/Manuel/Macaque-ganglion-cells,39309,8a26eb2fcdc395de867f73444a30f7afe39ca19346baf38e2346fa47078db52e,output\audits\schottdorf_official_rf_center_recovery_20260905\official_repository.html,,,READ,Required centering/localization fields,,Live repository HEAD matches local snapshot.
official_archive.html,,https://gin.g-node.org/doi/Macaque-ganglion-cells,38764,81f0d12a3ddc319d21e14f59d6413c6bc41d2aecbfa81158b36830a88ee839fc,output\audits\schottdorf_official_rf_center_recovery_20260905\official_archive.html,,,READ,Required centering/localization fields,,Published archive root inventory; not a full archive payload scan.
Statistical_Summary_Document.xlsx.response.html,,https://pmc.ncbi.nlm.nih.gov/articles/instance/8998785/bin/NIHMS1782518-supplement-Statistical_Summary_Document.xlsx,1817,705a311fb72ba31cee4d45aaf40913d682f6fdab0a12a7c9af592d41b635b463,output\audits\schottdorf_official_rf_center_recovery_20260905\Statistical_Summary_Document.xlsx.response.html,,,UNVERIFIED_ACCESS_BLOCKED,NOT_SEARCHED_PAYLOAD_UNAVAILABLE,,"HTML download challenge, not XLSX. Browser initially displayed reCAPTCHA, then blank; no readable workbook obtained."
,,https://physoc.onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1113%2FJP281200&file=tjp14666-sup-0006-s08.xlsx,,,,,,UNVERIFIED_HTTP_403,NOT_SEARCHED_PAYLOAD_UNAVAILABLE,,Publisher identifies 55.2 KB Statistical Summary Document; payload not inspected.
statistical_epmc.zip.response.html,,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8998785/supplementaryFiles,164,8ac3dd2526b03432acfa7abe640c3a9cd9a9eba71336cc6525f9e28d37c4b710,output\audits\schottdorf_official_rf_center_recovery_20260905\statistical_epmc.zip.response.html,,,UNAVAILABLE_VIA_THIS_API,NOT_SEARCHED_PAYLOAD_UNAVAILABLE,,API error says article not open access; not a supplementary ZIP.
